time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction	AIF
5530.521753625604	2838.7518762443738	2838.7518762443747	0.16409290180651512	519.7183997353332
5531.721953658943	2840.833230416735	2840.833230416736	0.16412838453607698	519.7418877218349
5532.922153692282	2842.914584589099	2842.9145845891	0.16416399340648838	519.7653411069471
5534.122353725621	2844.9959387614604	2844.9959387614613	0.16419960227689978	519.7887599363515
5535.32255375896	2847.0772929338223	2847.077292933823	0.16423521114731118	519.812144255685
5536.522753792298	2849.1586471061837	2849.1586471061846	0.16427082001772259	519.8354941105327
5537.722953825638	2851.240001278547	2851.240001278548	0.16430645175327518	519.858809546435
5538.923153858977	2853.3213554509084	2853.3213554509093	0.16434220862979476	519.8820906088816
5540.123353892315	2855.4027096232703	2855.402709623271	0.16437796550631434	519.9053373433143
5541.323553925654	2857.4840637956318	2857.4840637956327	0.16441372238283394	519.9285497951284
5542.523753958993	2859.565417967995	2859.565417967996	0.16444947925935355	519.9517280096702
5543.723953992332	2861.646772140357	2861.646772140358	0.1644852580947723	519.9748720322385
5544.924154025671	2863.7281263127184	2863.7281263127193	0.16452116105524486	519.9979819080837
5546.124354059009	2865.8094804850803	2865.809480485081	0.16455706401571746	520.0210576824085
5547.324554092349	2867.890834657443	2867.890834657444	0.16459296697619005	520.0440994003687
5548.524754125688	2869.972188829805	2869.972188829806	0.16462886993666262	520.0671071070723
5549.724954159026	2872.0535430021664	2872.0535430021673	0.1646647939658256	520.0900808475786
5550.925154192365	2874.1348971745283	2874.134897174529	0.16470084108809066	520.1130206668994
5552.1253542257045	2876.2162513468916	2876.2162513468925	0.16473688821035576	520.1359266100019
5553.325554259043	2878.2976055192535	2878.2976055192544	0.16477293533262086	520.1587987218019
5554.525754292382	2880.378959691615	2880.378959691616	0.16480898245488593	520.1816370471699
5555.7259543257205	2882.460313863977	2882.4603138639777	0.16484504977166745	520.2044416309284
5556.92615435906	2884.5416680363396	2884.5416680363405	0.16488123913357	520.2272125178519
5558.126354392399	2886.623022208701	2886.623022208702	0.16491742849547256	520.2499497526716
5559.326554425737	2888.704376381063	2888.704376381064	0.16495361785737508	520.2726533800658
5560.526754459076	2890.7857305534244	2890.7857305534253	0.16498980721927764	520.2953234446688
5561.726954492416	2892.867084725788	2892.867084725789	0.16502601591755642	520.3179599910692
5562.927154525754	2894.9484388981496	2894.9484388981505	0.1650623455969395	520.3405630638053
5564.127354559093	2897.0297930705115	2897.0297930705124	0.16509867527632258	520.3631327073698
5565.327554592432	2899.111147242873	2899.111147242874	0.16513500495570566	520.38566896621
5566.527754625771	2901.1925014152366	2901.1925014152375	0.16517133463508873	520.4081718847252
5567.72795465911	2903.273855587598	2903.273855587599	0.16520768280874154	520.4306415072657
5568.9281546924485	2905.35520975996	2905.3552097599604	0.1652441508834463	520.4530778781385
5570.128354725787	2907.4365639323214	2907.4365639323223	0.16528061895815105	520.4754810416031
5571.328554759127	2909.517918104684	2909.517918104685	0.1653170870328558	520.4978510418717
5572.528754792465	2911.599272277046	2911.599272277047	0.16535355510756056	520.5201879231089
5573.728954825804	2913.6806264494076	2913.6806264494085	0.1653900408504629	520.5424917294345
5574.929154859143	2915.7619806217695	2915.7619806217704	0.16542664539833324	520.5647625049235
5576.129354892482	2917.8433347941327	2917.8433347941336	0.16546324994620357	520.5870002935978
5577.329554925821	2919.9246889664946	2919.9246889664955	0.16549985449407387	520.6092051394413
5578.52975495916	2922.006043138856	2922.006043138857	0.1655364590419442	520.631377086386
5579.729954992498	2924.087397311218	2924.087397311219	0.16557308044797403	520.6535161783191
5580.930155025838	2926.1687514835808	2926.1687514835817	0.16560981954685403	520.6756224590829
5582.1303550591765	2928.2501056559427	2928.2501056559436	0.16564655864573402	520.6976959724713
5583.330555092515	2930.331459828304	2930.331459828305	0.165683297744614	520.7197367622343
5584.530755125854	2932.412814000666	2932.4128140006665	0.16572003684349398	520.741744872075
5585.730955159193	2934.4941681730293	2934.49416817303	0.16575679200652887	520.7637203456493
5586.931155192532	2936.5755223453907	2936.5755223453916	0.16579366373425783	520.7856632265687
5588.131355225871	2938.6568765177526	2938.6568765177535	0.16583053546198676	520.8075735583982
5589.331555259209	2940.738230690114	2940.738230690115	0.1658674071897157	520.829451384659
5590.531755292549	2942.8195848624773	2942.819584862478	0.1659042789174447	520.8512967488222
5591.731955325888	2944.9009390348388	2944.9009390348397	0.16594116593135877	520.8731096943172
5592.932155359226	2946.9822932072007	2946.9822932072016	0.16597816836578347	520.894890264525
5594.132355392565	2949.063647379562	2949.063647379563	0.16601517080020814	520.9166385027825
5595.3325554259045	2951.145001551926	2951.1450015519263	0.16605217323463287	520.938354452381
5596.532755459243	2953.2263557242873	2953.226355724288	0.16608917566905754	520.9600381565666
5597.732955492582	2955.3077098966487	2955.3077098966496	0.16612619262773035	520.981689658539
5598.933155525921	2957.3890640690124	2957.3890640690133	0.16616332384668636	521.0033090014522
5600.13335555926	2959.470418241374	2959.470418241375	0.16620045506564238	521.0248962284155
