frame_start	frame_end	Left-Cerebral-White-Matter	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
480	600	1.3259830474853516	1.3789016008377075	1.5857837200164795	1.844873070716858	1.4758199453353882	1.8492519855499268	1.6112123727798462	1.3547604084014893	1.653086543083191	1.439667820930481	0.8554867506027222	1.7137871980667114	1.5083110332489014	1.3233070373535156	1.3228046894073486	1.4182521104812622	1.5955082178115845	1.845857858657837	1.4453848600387573	1.7984765768051147	1.5088634490966797	1.638333797454834	1.376395344734192	1.6597785949707031	1.4863393306732178	1.4613643884658813	0.4790264666080475	0.6536629796028137	1.5364766120910645	1.5138099193572998	1.2437597513198853	0.605771541595459	1.6784141063690186	1.5537092685699463	1.630384087562561	2.0023961067199707	1.3526718616485596	1.5832496881484985	1.6117666959762573	1.508225440979004	1.583967685699463	1.797921895980835	1.6169559955596924	1.9019830226898193	1.6402056217193604	1.5324000120162964	1.4767357110977173	1.6711020469665527	1.6775890588760376	1.5557485818862915	1.692474603652954	2.1122748851776123	1.711774468421936	1.804005742073059	1.6779097318649292	1.6931512355804443	1.6056042909622192	1.7063653469085693	1.6267048120498657	1.6125946044921875	1.5912059545516968	1.6354399919509888	1.6650006771087646	1.4213905334472656	2.071420669555664	1.6355574131011963	1.6879178285598755	1.6579039096832275	1.6797268390655518	1.9266326427459717	1.3099311590194702	1.5970484018325806	1.6777393817901611	1.50591242313385	1.6244314908981323	1.8229544162750244	1.6174077987670898	1.8588351011276245	1.6730209589004517	1.5498594045639038	1.4215980768203735	1.6857924461364746	1.6244945526123047	1.6254377365112305	1.703580617904663	2.1314525604248047	1.7061045169830322	1.7398775815963745	1.6601632833480835	1.6955431699752808	1.6724542379379272	1.759842038154602	1.6491990089416504	1.5945687294006348	1.5562855005264282	1.6286773681640625	1.6625968217849731	1.3055870532989502	2.076842784881592	1.6569277048110962
600	900	1.2444990873336792	1.298886775970459	1.4361706972122192	1.6830999851226807	1.2983810901641846	1.6565693616867065	1.4997663497924805	1.2966039180755615	1.6252962350845337	1.3997223377227783	0.8093781471252441	1.5890384912490845	1.4593607187271118	1.2298258543014526	1.2432056665420532	1.3106262683868408	1.4271602630615234	1.6826460361480713	1.2617725133895874	1.6048729419708252	1.4519824981689453	1.6078081130981445	1.355447769165039	1.4786134958267212	1.4506568908691406	1.3771934509277344	0.497322678565979	0.6626479029655457	1.330350637435913	1.4172409772872925	1.1248432397842407	0.6171715259552002	1.4863942861557007	1.356772541999817	1.4235787391662598	1.811142086982727	1.2486748695373535	1.438470721244812	1.4343940019607544	1.3417940139770508	1.402230143547058	1.6306978464126587	1.3795268535614014	1.7735460996627808	1.4347879886627197	1.3945685625076294	1.3755919933319092	1.4766491651535034	1.4674797058105469	1.317259669303894	1.4898395538330078	1.9360315799713135	1.532983660697937	1.5763291120529175	1.495578646659851	1.499315857887268	1.4572726488113403	1.4745523929595947	1.4236023426055908	1.4456186294555664	1.441520094871521	1.4558830261230469	1.313186526298523	1.2703421115875244	1.891504168510437	1.5136240720748901	1.5613235235214233	1.4237034320831299	1.424532413482666	1.7046864032745361	1.1965274810791016	1.4282556772232056	1.5034044981002808	1.3390146493911743	1.4406938552856445	1.660300850868225	1.3604657649993896	1.7222756147384644	1.464756965637207	1.3874200582504272	1.3471697568893433	1.5136700868606567	1.4214600324630737	1.331535816192627	1.4904004335403442	1.956491231918335	1.5283305644989014	1.5241881608963013	1.4755779504776	1.5007233619689941	1.4833146333694458	1.5009034872055054	1.422285556793213	1.43369460105896	1.4041227102279663	1.4348822832107544	1.360804557800293	1.189852237701416	1.8986263275146484	1.5061631202697754
900	1200	1.1477149724960327	1.186104416847229	1.218206763267517	1.498511552810669	1.1003742218017578	1.433835506439209	1.3863354921340942	1.1961568593978882	1.551905870437622	1.2868986129760742	0.7299291491508484	1.3279600143432617	1.371814250946045	1.1548446416854858	1.1467918157577515	1.1983060836791992	1.2172296047210693	1.523683786392212	1.0918307304382324	1.4106816053390503	1.3248608112335205	1.5319780111312866	1.2733293771743774	1.3663172721862793	1.3584938049316406	1.2980375289916992	0.4640425741672516	0.6462571024894714	1.1119089126586914	1.3238731622695923	0.9815967679023743	0.6371843814849854	1.3315938711166382	1.2218297719955444	1.2451635599136353	1.656947135925293	1.1829427480697632	1.278635859489441	1.2758740186691284	1.1936701536178589	1.2365492582321167	1.501684546470642	1.2478773593902588	1.6292128562927246	1.2840582132339478	1.2108756303787231	1.2087401151657104	1.3186484575271606	1.2997504472732544	1.211565613746643	1.3216571807861328	1.7802060842514038	1.3781874179840088	1.3483531475067139	1.332831621170044	1.3163347244262695	1.267795205116272	1.3081204891204834	1.240270972251892	1.3036435842514038	1.262057900428772	1.2774516344070435	1.227372169494629	1.181296706199646	1.6556159257888794	1.335882544517517	1.375266671180725	1.2736607789993286	1.2370450496673584	1.5631904602050781	1.1422358751296997	1.293418049812317	1.314291000366211	1.1932010650634766	1.2449748516082764	1.5157302618026733	1.2265899181365967	1.5948091745376587	1.266190767288208	1.221518874168396	1.1940191984176636	1.330241322517395	1.2169575691223145	1.2133699655532837	1.307861089706421	1.8498480319976807	1.377673625946045	1.3239381313323975	1.3068138360977173	1.32048499584198	1.2772026062011719	1.325250506401062	1.24436354637146	1.2770493030548096	1.2329418659210205	1.2671291828155518	1.217332363128662	1.1144505739212036	1.6444240808486938	1.3397804498672485
1200	1500	1.078216314315796	1.090358018875122	1.056003451347351	1.377274751663208	0.977465033531189	1.2976919412612915	1.2855889797210693	1.1386332511901855	1.5289026498794556	1.1869840621948242	0.6906501054763794	1.2532482147216797	1.263085126876831	1.0906898975372314	1.0687285661697388	1.106080174446106	1.0581624507904053	1.3506096601486206	0.9781043529510498	1.258076548576355	1.2576390504837036	1.4570297002792358	1.151395320892334	1.1829440593719482	1.28767991065979	1.225490689277649	0.44602853059768677	0.6262325048446655	0.9719098806381226	1.2373814582824707	0.8722395300865173	0.645763099193573	1.1963967084884644	1.0858564376831055	1.0828930139541626	1.5178097486495972	1.1042031049728394	1.1591076850891113	1.150508999824524	1.0762726068496704	1.1058682203292847	1.3885406255722046	1.1133360862731934	1.5016306638717651	1.1197586059570312	1.0963516235351562	1.0922648906707764	1.1847726106643677	1.1433348655700684	1.1068658828735352	1.1774578094482422	1.6503722667694092	1.2574185132980347	1.2062879800796509	1.216430425643921	1.193093180656433	1.1354386806488037	1.1566331386566162	1.0905293226242065	1.1832256317138672	1.1431677341461182	1.1432194709777832	1.0820101499557495	1.0949044227600098	1.505494236946106	1.1999109983444214	1.2231935262680054	1.1310659646987915	1.0995409488677979	1.4457603693008423	1.017151117324829	1.1482011079788208	1.1812957525253296	1.0581086874008179	1.123459815979004	1.3888890743255615	1.1271984577178955	1.448128342628479	1.1317487955093384	1.0741232633590698	1.0785382986068726	1.174620509147644	1.1003605127334595	1.1075761318206787	1.1731468439102173	1.6841439008712769	1.2467598915100098	1.1592143774032593	1.1817115545272827	1.1809630393981934	1.1420308351516724	1.1744002103805542	1.0804702043533325	1.160609483718872	1.09596848487854	1.1291710138320923	1.0971999168395996	0.9830799698829651	1.5518969297409058	1.208323359489441
1500	1800	1.0131219625473022	1.000767469406128	0.9419112801551819	1.2538807392120361	0.8561453223228455	1.1797434091567993	1.1849561929702759	1.0542892217636108	1.4237562417984009	1.1177465915679932	0.6457862257957458	1.1151551008224487	1.1950898170471191	1.0283918380737305	1.006226658821106	1.0304899215698242	0.9359003901481628	1.2353023290634155	0.8788689970970154	1.132601261138916	1.135617971420288	1.3793189525604248	1.1193289756774902	1.054805874824524	1.1656023263931274	1.107735276222229	0.4324612319469452	0.6193079352378845	0.8771238923072815	1.1686571836471558	0.7927624583244324	0.6505570411682129	1.0861784219741821	0.9823770523071289	0.9840969443321228	1.419445514678955	0.9715843796730042	1.04628324508667	1.0443006753921509	0.9699113368988037	0.9693575501441956	1.2775441408157349	1.0160677433013916	1.3850808143615723	1.0153932571411133	0.9849861264228821	0.9944339394569397	1.0686787366867065	1.0249043703079224	0.9974111914634705	1.0442925691604614	1.556470274925232	1.1433919668197632	1.0843056440353394	1.1102933883666992	1.070420503616333	1.0309250354766846	1.0429316759109497	0.9782509207725525	1.0739294290542603	1.0410878658294678	1.0372134447097778	0.9892123341560364	0.9811453223228455	1.3891555070877075	1.0903314352035522	1.0960243940353394	1.029668927192688	0.9781099557876587	1.315524697303772	0.9439594745635986	1.0574806928634644	1.068394660949707	0.9520763754844666	1.0235034227371216	1.2804709672927856	1.0004255771636963	1.339860200881958	0.9950349926948547	0.9807746410369873	0.9986752271652222	1.0866819620132446	0.9602134823799133	0.9958062767982483	1.0549887418746948	1.5578022003173828	1.1319012641906738	1.0509499311447144	1.0614018440246582	1.0559327602386475	1.0175095796585083	1.0522254705429077	0.9706183075904846	1.0716397762298584	0.9900180697441101	1.020128846168518	1.0110676288604736	0.917328953742981	1.349677324295044	1.098272442817688
1800	2100	0.9595987796783447	0.9548707604408264	0.8426746726036072	1.144689917564392	0.8177837133407593	1.0578794479370117	1.1808431148529053	0.9844720959663391	1.3791065216064453	1.0129733085632324	0.610274612903595	0.9863908886909485	1.1115163564682007	0.9804709553718567	0.9559027552604675	0.9670542478561401	0.8415594100952148	1.1462147235870361	0.7979161143302917	1.047376275062561	1.0894644260406494	1.36358642578125	1.033409595489502	1.0057488679885864	1.1063213348388672	1.0381358861923218	0.42149364948272705	0.6108884215354919	0.7731829881668091	1.0775340795516968	0.7310300469398499	0.6522365808486938	1.0157065391540527	0.9138497710227966	0.8849883079528809	1.2946966886520386	0.9804574847221375	0.9644582867622375	0.9606083631515503	0.9066624641418457	0.9189016819000244	1.199781060218811	0.9322089552879333	1.2651987075805664	0.9190429449081421	0.899776041507721	0.920642077922821	1.0012339353561401	0.9358273148536682	0.9236042499542236	0.9600404500961304	1.407358169555664	1.056371808052063	1.0011630058288574	1.0186781883239746	0.9916173815727234	0.9255790710449219	0.9498542547225952	0.8921236991882324	0.9895594716072083	0.9447535872459412	0.9569389224052429	0.8713653087615967	0.8999539017677307	1.2287148237228394	1.0135159492492676	1.0059986114501953	0.9338951706886292	0.8947149515151978	1.242829442024231	0.846224844455719	0.9549292922019958	0.9818191528320312	0.8766412734985352	0.9429041147232056	1.190456748008728	0.9249612092971802	1.2441930770874023	0.916602611541748	0.8853756189346313	0.9185922145843506	0.9991056323051453	0.8856149911880493	0.9108467102050781	0.9527405500411987	1.4717135429382324	1.0346252918243408	0.9686017036437988	0.9686806797981262	0.9842289686203003	0.9604347944259644	0.9592129588127136	0.8779512047767639	0.9783046245574951	0.8990804553031921	0.9219557046890259	0.8764888048171997	0.8607472777366638	1.2421175241470337	0.9968050122261047
2100	2400	0.9147644639015198	0.8948304057121277	0.7679880857467651	1.0549509525299072	0.7595937848091125	0.99933260679245	1.0652108192443848	0.9218592047691345	1.352243423461914	0.9753701686859131	0.5886872410774231	0.9847040176391602	1.0557219982147217	0.9179796576499939	0.9093724489212036	0.9146510362625122	0.7678908705711365	1.0599027872085571	0.7515913248062134	0.984697163105011	1.0409387350082397	1.3021235466003418	0.9490239024162292	0.9078255295753479	1.050317645072937	1.0107884407043457	0.4116070866584778	0.6102338433265686	0.7297847867012024	1.0324742794036865	0.6826335191726685	0.6501571536064148	0.9493693709373474	0.8282591700553894	0.8192287683486938	1.1959282159805298	0.8561071157455444	0.8819466829299927	0.8981055021286011	0.8059841394424438	0.8469675779342651	1.127219557762146	0.8446763157844543	1.2006347179412842	0.8545349836349487	0.8241292238235474	0.8854238390922546	0.9080712199211121	0.8608064651489258	0.8434938192367554	0.8829116225242615	1.333195686340332	0.9773058295249939	0.898469865322113	0.9267202615737915	0.8951406478881836	0.8795656561851501	0.8779752254486084	0.8268032073974609	0.909127414226532	0.8770396709442139	0.8870145082473755	0.7734448909759521	0.850557267665863	1.181698203086853	0.9220498204231262	0.9295358657836914	0.8521740436553955	0.8302634954452515	1.1382023096084595	0.8144741058349609	0.8664188385009766	0.9068845510482788	0.8015201091766357	0.8453814387321472	1.1219066381454468	0.8272923827171326	1.167858600616455	0.8459232449531555	0.8136205077171326	0.8254183530807495	0.9132609963417053	0.8088916540145874	0.8096568584442139	0.8609871864318848	1.358946442604065	0.9574585556983948	0.8854363560676575	0.8961488604545593	0.8923482298851013	0.8514944314956665	0.8763231039047241	0.7955711483955383	0.9044536352157593	0.8316323757171631	0.8699543476104736	0.7308989763259888	0.7741551399230957	1.1584299802780151	0.9375881552696228
2400	2700	0.8766882419586182	0.8540449738502502	0.7076733112335205	0.9909590482711792	0.714526891708374	0.9117388725280762	1.021172046661377	0.8799262046813965	1.3004910945892334	0.9624606966972351	0.5551171898841858	0.8721811175346375	1.0266367197036743	0.8326756954193115	0.8631206154823303	0.8613312840461731	0.7035704255104065	0.9503077268600464	0.6754604578018188	0.9015282392501831	0.9928487539291382	1.2605862617492676	0.8815127611160278	0.8401361703872681	0.9996193647384644	0.9967225193977356	0.41611310839653015	0.6062542200088501	0.6585522294044495	0.9771708846092224	0.6439747214317322	0.6502103209495544	0.8657316565513611	0.8106377720832825	0.752472460269928	1.1212559938430786	0.7928035259246826	0.8198305368423462	0.8437535762786865	0.7680186629295349	0.7936461567878723	1.060888648033142	0.7884497046470642	1.1094862222671509	0.7782400250434875	0.7736787796020508	0.8238821029663086	0.8634079098701477	0.7916019558906555	0.7643997073173523	0.8209381103515625	1.2205629348754883	0.9093165397644043	0.820811927318573	0.8627758026123047	0.8279068470001221	0.8044593334197998	0.807268500328064	0.7637754678726196	0.8541272282600403	0.800270140171051	0.8213143944740295	0.7010862827301025	0.7402762770652771	1.1008656024932861	0.873826801776886	0.8498237133026123	0.8011725544929504	0.7874260544776917	1.0671778917312622	0.7651712894439697	0.8243003487586975	0.8511303663253784	0.7446594834327698	0.8179363012313843	1.0672575235366821	0.7906050086021423	1.0775407552719116	0.7792937755584717	0.7542251348495483	0.8073892593383789	0.8492940068244934	0.7538576722145081	0.7398396134376526	0.8208633065223694	1.2866686582565308	0.8951815366744995	0.8018453121185303	0.8216327428817749	0.8303104639053345	0.8198264837265015	0.8248103260993958	0.7447128891944885	0.8382397890090942	0.7744782567024231	0.8006613850593567	0.6628303527832031	0.7463589906692505	1.05276620388031	0.8633105158805847
2700	3000	0.8427099585533142	0.8088009357452393	0.6612127423286438	0.9247969388961792	0.6927671432495117	0.8813586235046387	0.960322380065918	0.8417356610298157	1.2638847827911377	0.87311190366745	0.5362825989723206	0.7731108069419861	0.9495970606803894	0.8744360208511353	0.8286593556404114	0.8253442049026489	0.652617335319519	0.8868430852890015	0.6103063225746155	0.8675073385238647	0.9429240822792053	1.2136952877044678	0.8356658816337585	0.8239948749542236	0.9323400259017944	0.9238058924674988	0.40100395679473877	0.601931095123291	0.636958658695221	0.9472182393074036	0.6125110983848572	0.6496548652648926	0.8450435400009155	0.7407082915306091	0.7242539525032043	1.0470144748687744	0.7341492176055908	0.7780748009681702	0.8090110421180725	0.7170945405960083	0.735797643661499	1.010982871055603	0.7400121092796326	1.0708568096160889	0.7462999224662781	0.7248231768608093	0.7669312357902527	0.7906864285469055	0.7410904169082642	0.7249571084976196	0.759483277797699	1.1736289262771606	0.8550637364387512	0.7595635056495667	0.8203431963920593	0.7815854549407959	0.7725171446800232	0.7492422461509705	0.7189206480979919	0.8156900405883789	0.7604922652244568	0.7636584043502808	0.6661944389343262	0.707569420337677	1.0297890901565552	0.8371304273605347	0.8265306949615479	0.7582281827926636	0.7295026183128357	1.0249921083450317	0.6949110627174377	0.7659977674484253	0.8082559108734131	0.7025787830352783	0.7852427959442139	1.0056428909301758	0.7411504983901978	1.036839246749878	0.7265611290931702	0.7028766870498657	0.7726423144340515	0.7875449657440186	0.7187464833259583	0.704958438873291	0.7743991017341614	1.2399908304214478	0.850975751876831	0.7653995752334595	0.7745386362075806	0.769297182559967	0.7530617713928223	0.7595584392547607	0.6923398971557617	0.796217679977417	0.7170894145965576	0.7538988590240479	0.6154370903968811	0.6881251931190491	1.0007230043411255	0.8120134472846985
3000	3300	0.8097246885299683	0.7751999497413635	0.6197023391723633	0.8546951413154602	0.6549333930015564	0.8224744200706482	0.9291057586669922	0.8109100461006165	1.2237626314163208	0.8482165336608887	0.5131127238273621	0.7866885662078857	0.9352095127105713	0.8740721940994263	0.8008080124855042	0.7847978472709656	0.6124023199081421	0.8486872315406799	0.6008343696594238	0.7932550311088562	0.9129613041877747	1.175721287727356	0.8066378831863403	0.7968000769615173	0.9137995839118958	0.893398642539978	0.3899398446083069	0.5946635007858276	0.5523431301116943	0.9026567935943604	0.5766158103942871	0.6455320119857788	0.7661425471305847	0.6964366436004639	0.6805808544158936	0.9875921607017517	0.7211151719093323	0.719631016254425	0.7686968445777893	0.6618582606315613	0.6573983430862427	0.9645202159881592	0.6737029552459717	1.0047491788864136	0.7012859582901001	0.6826626062393188	0.6908422708511353	0.7379229664802551	0.6963517069816589	0.6449636220932007	0.7094637155532837	1.116766095161438	0.8061312437057495	0.7294782400131226	0.7594700455665588	0.7285262942314148	0.7126178741455078	0.7141427397727966	0.6723288297653198	0.7582398056983948	0.7159281373023987	0.7197132110595703	0.6135132312774658	0.6813387870788574	0.9273130297660828	0.771535336971283	0.774526059627533	0.7371290922164917	0.6852297782897949	0.9392485022544861	0.6905683875083923	0.7301176190376282	0.7456766963005066	0.6682670712471008	0.698130190372467	0.9544423818588257	0.6850507259368896	0.9720868468284607	0.6883115768432617	0.6620191931724548	0.7187051177024841	0.7554709911346436	0.6494141817092896	0.6909328103065491	0.7187169194221497	1.135605812072754	0.7824046015739441	0.7055844068527222	0.724500834941864	0.7369394898414612	0.69481360912323	0.7255240678787231	0.6569894552230835	0.7500801682472229	0.6881679892539978	0.7176496386528015	0.603095293045044	0.6492440700531006	0.9076929688453674	0.7661641240119934
3300	3600	0.7692515850067139	0.751747190952301	0.566100537776947	0.7891516089439392	0.595583975315094	0.7613305449485779	0.881537675857544	0.7498798966407776	1.1845265626907349	0.7619953751564026	0.506881594657898	0.7643364667892456	0.8325291275978088	0.7635299563407898	0.7596415281295776	0.7317643165588379	0.566687822341919	0.7649316787719727	0.5601364970207214	0.7598950862884521	0.8857976198196411	1.1054717302322388	0.7524024844169617	0.7130460143089294	0.8542693257331848	0.7988215088844299	0.40480390191078186	0.5914817452430725	0.5378466248512268	0.8278393149375916	0.5523535013198853	0.6340722441673279	0.7340810894966125	0.6915381550788879	0.673846423625946	0.9368425011634827	0.6882409453392029	0.6903279423713684	0.7374474406242371	0.6414214968681335	0.6397889852523804	0.9144515991210938	0.6505102515220642	0.9165690541267395	0.6598047018051147	0.64457768201828	0.7246105670928955	0.6833339333534241	0.6594035625457764	0.6454171538352966	0.7048770189285278	1.0340772867202759	0.7469344139099121	0.6711194515228271	0.7371885776519775	0.658074140548706	0.6695191264152527	0.6682052612304688	0.6362907886505127	0.7225088477134705	0.6917580366134644	0.6876853108406067	0.5336170792579651	0.6218079924583435	0.8678781390190125	0.7365645170211792	0.7212426066398621	0.6792821288108826	0.65220707654953	0.8911200165748596	0.6678099036216736	0.6901871562004089	0.6922659277915955	0.6103741526603699	0.649080753326416	0.8942429423332214	0.6380278468132019	0.8990282416343689	0.6626583933830261	0.6167047619819641	0.6965903639793396	0.67351895570755	0.6204333901405334	0.6159149408340454	0.6632494926452637	1.0969393253326416	0.7225517630577087	0.6391851902008057	0.6740567088127136	0.6656795740127563	0.6304386854171753	0.677584171295166	0.6153974533081055	0.6920580863952637	0.6387965679168701	0.6455826163291931	0.5507364869117737	0.6127684712409973	0.8261238932609558	0.6983708739280701
3600	3900	0.7366465926170349	0.7001988887786865	0.5197690725326538	0.7612348794937134	0.5334450602531433	0.7324960827827454	0.800920844078064	0.7098708152770996	1.1134759187698364	0.7789521813392639	0.49060532450675964	0.6546482443809509	0.794249415397644	0.7641503214836121	0.7225267291069031	0.7113677263259888	0.5151665806770325	0.728930652141571	0.5627177357673645	0.7256091237068176	0.7949091196060181	1.0792407989501953	0.6801891922950745	0.6814749240875244	0.7804524898529053	0.8381358981132507	0.40492209792137146	0.5737568140029907	0.49005264043807983	0.7725793123245239	0.5140060186386108	0.622317910194397	0.6624995470046997	0.6488291621208191	0.6177187561988831	0.8917641043663025	0.6315959692001343	0.6239750385284424	0.7067946195602417	0.5766269564628601	0.5836760997772217	0.8738333582878113	0.6165540218353271	0.8614046573638916	0.6083483099937439	0.614069938659668	0.6045931577682495	0.6077006459236145	0.6430954337120056	0.6087751388549805	0.6542626619338989	0.9873608350753784	0.7351963520050049	0.627197265625	0.6969814896583557	0.6119657754898071	0.635459840297699	0.6634657979011536	0.6049810647964478	0.6902947425842285	0.6490110754966736	0.6640014052391052	0.5274760723114014	0.5756451487541199	0.7808215618133545	0.6952217817306519	0.6784766316413879	0.6096904873847961	0.6021388173103333	0.8746984601020813	0.5672763586044312	0.6309602856636047	0.6487802267074585	0.5603093504905701	0.6153465509414673	0.830298662185669	0.6300045847892761	0.8290072083473206	0.5946552753448486	0.5598121285438538	0.6417497396469116	0.6182652115821838	0.5573781728744507	0.5927156209945679	0.6242113709449768	0.9935086369514465	0.6806532740592957	0.6182759404182434	0.6347923278808594	0.5913366675376892	0.5913490056991577	0.6228600144386292	0.5724364519119263	0.6487643718719482	0.5826141834259033	0.6036024689674377	0.48737165331840515	0.5762178301811218	0.8119070529937744	0.6611068248748779
3900	4200	0.7072470784187317	0.6618990302085876	0.4951949417591095	0.7079866528511047	0.5397204756736755	0.6827342510223389	0.752068281173706	0.6919128894805908	1.0955750942230225	0.7419273257255554	0.46974509954452515	0.6132901906967163	0.7598202228546143	0.734696090221405	0.6970033049583435	0.688462495803833	0.48579367995262146	0.6659914255142212	0.5037682056427002	0.6556441187858582	0.7116404175758362	1.0519503355026245	0.6925065517425537	0.6270860433578491	0.7530272006988525	0.8119397163391113	0.3965543508529663	0.5724342465400696	0.46985161304473877	0.7750378251075745	0.4903688430786133	0.6145206689834595	0.6805153489112854	0.6226450204849243	0.6136255860328674	0.8235662579536438	0.5788326859474182	0.5919294357299805	0.675197958946228	0.5516626238822937	0.569783091545105	0.8332027792930603	0.5885339379310608	0.8059852719306946	0.5681735277175903	0.5736100673675537	0.5705380439758301	0.5705353021621704	0.5825098752975464	0.5596378445625305	0.6370483636856079	0.9465475082397461	0.6700106859207153	0.6104217767715454	0.6484702825546265	0.5672379732131958	0.5846011638641357	0.6174534559249878	0.5660541653633118	0.6141169667243958	0.6142936944961548	0.6220170855522156	0.4542500972747803	0.5417512655258179	0.7668519616127014	0.6322323083877563	0.6455100774765015	0.6093777418136597	0.5809268951416016	0.8475822806358337	0.5734280943870544	0.6055343747138977	0.6155317425727844	0.5361537337303162	0.5790285468101501	0.8095709085464478	0.562735915184021	0.763364315032959	0.5792521834373474	0.5324560403823853	0.6032763123512268	0.5882829427719116	0.5424048900604248	0.5623692274093628	0.5852928161621094	0.9492271542549133	0.6370006799697876	0.5905390381813049	0.6098858118057251	0.567139744758606	0.6165574789047241	0.5984437465667725	0.559459924697876	0.5997433662414551	0.5539919137954712	0.5656740665435791	0.41843390464782715	0.5759372115135193	0.7313873171806335	0.6353877186775208
4200	4500	0.6867882013320923	0.6486326456069946	0.4525548219680786	0.6461560130119324	0.4937788248062134	0.630469560623169	0.7191985249519348	0.6459726095199585	1.0673226118087769	0.7181153893470764	0.4540160298347473	0.5435565710067749	0.7560123205184937	0.715429961681366	0.6703842878341675	0.647698163986206	0.45190784335136414	0.5859449505805969	0.49913617968559265	0.6158764362335205	0.7154346704483032	1.0068483352661133	0.6005399227142334	0.572822630405426	0.6987549662590027	0.7517912983894348	0.38582515716552734	0.565265953540802	0.438589483499527	0.6948401927947998	0.4716698229312897	0.612567663192749	0.6287784576416016	0.6207490563392639	0.567494809627533	0.824213981628418	0.5616019368171692	0.5569536089897156	0.6326221227645874	0.5202821493148804	0.5455329418182373	0.801612377166748	0.589022159576416	0.7751321792602539	0.5598859786987305	0.526239812374115	0.5803765654563904	0.593949019908905	0.5513396263122559	0.5330939292907715	0.599538266658783	0.8823487758636475	0.6413571834564209	0.5596572756767273	0.6223354935646057	0.5529236793518066	0.5926337838172913	0.5859466791152954	0.5409475564956665	0.610910177230835	0.5800214409828186	0.5947348475456238	0.40823137760162354	0.5205567479133606	0.7016153335571289	0.6270617246627808	0.5918147563934326	0.5881639122962952	0.5440294742584229	0.8210026025772095	0.5549827218055725	0.5685880184173584	0.5936641693115234	0.5125924944877625	0.557322084903717	0.750565767288208	0.5525950789451599	0.7537981867790222	0.5529558658599854	0.4973881244659424	0.5506401658058167	0.576795756816864	0.5285483598709106	0.5044716596603394	0.5801789164543152	0.9360451102256775	0.5912002325057983	0.5526890158653259	0.5790702700614929	0.5616064071655273	0.5631604194641113	0.5643776059150696	0.5193678736686707	0.571718692779541	0.514950156211853	0.550490140914917	0.4441242814064026	0.5338295698165894	0.724498987197876	0.596555233001709
